,open,close,low,high,volume,money,factor,pre_close
2009-03-23,1728.66,1767.05,1723.28,1773.92,4267097900.0,44908387171.0,1.0,1726.21
2009-03-24,1802.16,1776.12,1768.63,1807.41,4601397600.0,44867659045.0,1.0,1767.05
2009-03-25,1764.03,1747.42,1746.67,1793.92,3909556800.0,39070772473.0,1.0,1776.12
2009-03-26,1755.87,1811.87,1744.15,1812.21,5162153100.0,48737275984.0,1.0,1747.42
2009-03-27,1827.98,1825.63,1812.63,1840.14,6077437100.0,53768755842.0,1.0,1811.87
2009-03-30,1829.11,1817.41,1807.93,1836.1,4025721600.0,38128632788.0,1.0,1825.63
2009-03-31,1783.72,1830.28,1772.27,1839.07,3886053600.0,41158235861.0,1.0,1817.41
2009-04-01,1839.41,1852.02,1833.85,1865.48,5010150100.0,48837830018.0,1.0,1830.28
2009-04-02,1859.88,1878.4,1859.56,1899.23,5933414300.0,56507876885.0,1.0,1852.02
2009-04-03,1898.69,1892.73,1877.47,1920.77,5720505000.0,52009484088.0,1.0,1878.4
2009-04-07,1892.67,1894.12,1869.48,1915.6,3921636200.0,37247496808.0,1.0,1892.73
2009-04-08,1883.14,1816.33,1816.12,1892.41,4482904100.0,43049636058.0,1.0,1894.12
2009-04-09,1817.2,1847.16,1803.06,1847.99,3192113200.0,32072748336.0,1.0,1816.33
2009-04-10,1867.5,1895.16,1858.44,1895.57,4369164900.0,46094132973.0,1.0,1847.16
2009-04-13,1915.43,1939.56,1911.8,1952.04,6008152700.0,62706109480.0,1.0,1895.16
2009-04-14,1935.99,1949.02,1928.03,1955.89,4112730800.0,45158524934.0,1.0,1939.56
2009-04-15,1938.77,1943.35,1905.1,1950.77,4541902400.0,46320597140.0,1.0,1949.02
2009-04-16,1945.12,1943.21,1907.43,1958.75,4593558600.0,43927919487.0,1.0,1943.35
2009-04-17,1933.5,1920.31,1908.08,1951.66,3694311400.0,38191863919.0,1.0,1943.21
2009-04-20,1915.99,1956.78,1913.8,1958.33,3608890500.0,36760707229.0,1.0,1920.31
2009-04-21,1926.47,1930.57,1903.87,1945.93,4117249600.0,41599714017.0,1.0,1956.78
2009-04-22,1941.17,1874.75,1867.42,1967.27,5228353600.0,50001543544.0,1.0,1930.57
2009-04-23,1859.12,1876.42,1850.25,1882.71,3260147900.0,29661374596.0,1.0,1874.75
2009-04-24,1886.15,1860.75,1857.78,1888.1,2812208200.0,28083225883.0,1.0,1876.42
2009-04-27,1858.86,1827.47,1815.82,1866.14,3112934100.0,29107054069.0,1.0,1860.75
2009-04-28,1810.24,1826.14,1805.78,1837.48,2554986600.0,25601702838.0,1.0,1827.47
2009-04-29,1827.0,1901.07,1822.93,1910.45,3870326300.0,39136378291.0,1.0,1826.14
2009-04-30,1903.23,1895.7,1884.53,1910.03,3631685600.0,38240469662.0,1.0,1901.07
2009-05-04,1903.08,1957.94,1900.04,1959.82,4708760300.0,46346162617.0,1.0,1895.7
2009-05-05,1971.74,1960.98,1952.09,1986.59,4241200500.0,40988203953.0,1.0,1957.94
2009-05-06,1960.88,1980.2,1951.76,1989.09,4438952100.0,43451605757.0,1.0,1960.98
2009-05-07,1992.35,1991.17,1971.04,2015.9,5199680200.0,50623683403.0,1.0,1980.2
2009-05-08,1982.55,2022.95,1973.47,2027.92,4670070000.0,47141056003.0,1.0,1991.17
2009-05-11,2040.18,2000.78,2000.53,2086.54,5970960100.0,62048063930.0,1.0,2022.95
2009-05-12,1985.39,2035.98,1980.09,2037.29,3900626100.0,36559072177.0,1.0,2000.78
2009-05-13,2037.8,2053.8,2019.12,2059.17,4852110900.0,52326138284.0,1.0,2035.98
2009-05-14,2025.54,2021.56,2002.54,2033.93,3495530900.0,36988445327.0,1.0,2053.8
2009-05-15,2028.73,2022.3,2010.14,2039.38,2345365300.0,25535220205.0,1.0,2021.56
2009-05-18,2011.23,2029.06,1985.68,2030.5,3334592000.0,36477721809.0,1.0,2022.3
2009-05-19,2051.57,2050.05,2038.28,2059.15,4086976500.0,44876727621.0,1.0,2029.06
2009-05-20,2051.67,2019.41,2018.9,2053.34,3548079500.0,38787610333.0,1.0,2050.05
2009-05-21,2004.77,1972.47,1963.36,2016.31,3803031300.0,40211446538.0,1.0,2019.41
2009-05-22,1959.31,1967.66,1951.74,1980.68,2363483800.0,25109309100.0,1.0,1972.47
2009-05-25,1930.84,1970.98,1927.03,1978.94,2774936100.0,29517914811.0,1.0,1967.66
2009-05-26,1976.61,1945.5,1945.02,1978.65,2370300800.0,27048644700.0,1.0,1970.98
2009-05-27,1954.67,1991.29,1949.87,2000.38,3248570400.0,33229428871.0,1.0,1945.5
2009-06-01,2021.73,2076.88,2021.73,2082.88,5732614200.0,64456964501.0,1.0,1991.29
2009-06-02,2091.72,2074.76,2069.5,2101.84,5081735800.0,56016027014.0,1.0,2076.88
2009-06-03,2075.93,2149.58,2075.93,2150.13,5333754100.0,57374933518.0,1.0,2074.76
2009-06-04,2138.63,2174.01,2131.42,2182.67,6250775600.0,69155126771.0,1.0,2149.58
2009-06-05,2183.04,2160.42,2159.78,2191.19,4485535700.0,48864320251.0,1.0,2174.01
2009-06-08,2161.1,2186.47,2143.41,2214.43,4714001900.0,47713924572.0,1.0,2160.42
2009-06-09,2186.13,2197.14,2145.16,2198.39,4456788500.0,45753441976.0,1.0,2186.47
2009-06-10,2201.84,2212.19,2197.28,2224.63,4641200500.0,50539591169.0,1.0,2197.14
2009-06-11,2207.2,2196.73,2189.22,2227.66,3701447300.0,40482167073.0,1.0,2212.19
2009-06-12,2192.1,2156.53,2138.64,2212.66,3518773100.0,37178258890.0,1.0,2196.73
2009-06-15,2164.45,2217.38,2150.55,2219.49,3772305500.0,42457204903.0,1.0,2156.53
2009-06-16,2193.35,2207.62,2186.54,2228.36,3288127900.0,38893471966.0,1.0,2217.38
2009-06-17,2203.54,2236.08,2173.77,2242.39,3134318200.0,36353507410.0,1.0,2207.62
2009-06-18,2238.96,2283.53,2237.24,2289.41,4431544500.0,50109355121.0,1.0,2236.08
2009-06-19,2287.04,2309.22,2281.01,2316.37,4669939600.0,48324730994.0,1.0,2283.53
2009-06-22,2334.95,2320.75,2313.96,2351.4,4674145200.0,50517746997.0,1.0,2309.22
2009-06-23,2283.8,2331.51,2279.12,2374.62,5565592700.0,57710928346.0,1.0,2320.75
2009-06-24,2325.07,2336.08,2301.93,2340.79,4927520600.0,53129292667.0,1.0,2331.51
2009-06-25,2337.17,2335.92,2324.96,2356.57,3504493900.0,41187901658.0,1.0,2336.08
2009-06-26,2341.7,2344.4,2329.14,2354.16,2949828800.0,33375145787.0,1.0,2335.92
2009-06-29,2347.89,2391.07,2341.78,2392.0,3452227800.0,40162064953.0,1.0,2344.4
2009-06-30,2400.2,2380.9,2377.12,2404.19,4017628000.0,50128699958.0,1.0,2391.07
2009-07-01,2369.51,2440.9,2367.34,2444.1,4236822500.0,50547012864.0,1.0,2380.9
2009-07-02,2448.04,2481.07,2447.94,2491.28,5083177400.0,63260538096.0,1.0,2440.9
2009-07-03,2459.89,2508.28,2454.92,2509.22,4319920900.0,54946024714.0,1.0,2481.07
2009-07-06,2511.17,2549.49,2511.17,2556.87,5897081100.0,74412460256.0,1.0,2508.28
2009-07-07,2546.05,2516.99,2507.72,2562.2,5710200500.0,67460152792.0,1.0,2549.49
2009-07-08,2487.67,2502.15,2432.42,2519.54,5253521400.0,64208227714.0,1.0,2516.99
2009-07-09,2495.7,2531.98,2480.18,2532.56,4308478600.0,56295247282.0,1.0,2502.15
2009-07-10,2533.43,2519.07,2504.66,2543.68,3999193800.0,51989171469.0,1.0,2531.98
2009-07-13,2500.64,2467.49,2466.4,2507.21,4023071200.0,50463625927.0,1.0,2519.07
2009-07-14,2478.11,2548.77,2478.11,2549.0,4391639400.0,55808115892.0,1.0,2467.49
2009-07-15,2559.07,2576.78,2558.31,2581.56,5233952800.0,64820565559.0,1.0,2548.77
2009-07-16,2598.65,2598.07,2575.39,2630.96,5397918200.0,68615597791.0,1.0,2576.78
2009-07-17,2598.96,2604.35,2579.58,2617.71,4410979500.0,56347314820.0,1.0,2598.07
2009-07-20,2615.3,2652.03,2597.24,2658.63,5572615200.0,71963713454.0,1.0,2604.35
2009-07-21,2664.96,2622.71,2618.36,2685.43,5410202300.0,72481201425.0,1.0,2652.03
2009-07-22,2622.28,2677.15,2621.74,2678.19,4933758900.0,68925617082.0,1.0,2622.71
2009-07-23,2681.4,2717.23,2662.14,2720.63,5049869400.0,65066744531.0,1.0,2677.15
2009-07-24,2733.29,2743.03,2684.92,2752.57,5793423700.0,75251059044.0,1.0,2717.23
2009-07-27,2753.68,2805.04,2752.17,2805.76,6115109900.0,79747826951.0,1.0,2743.03
2009-07-28,2803.64,2799.31,2767.02,2807.71,5640727400.0,73660782316.0,1.0,2805.04
2009-07-29,2788.67,2671.59,2583.07,2829.8,7321459900.0,94024036147.0,1.0,2799.31
2009-07-30,2702.46,2754.19,2662.87,2771.36,6331227400.0,78730049175.0,1.0,2671.59
2009-07-31,2782.87,2816.89,2746.32,2818.55,5676579900.0,73847242249.0,1.0,2754.19
2009-08-03,2832.82,2837.74,2794.45,2840.16,5023475100.0,69465814988.0,1.0,2816.89
2009-08-04,2849.41,2810.26,2763.01,2849.41,5355446800.0,72405905656.0,1.0,2837.74
2009-08-05,2805.42,2761.96,2734.38,2805.81,5740498600.0,75681501213.0,1.0,2810.26
2009-08-06,2737.52,2698.26,2654.86,2755.6,4587962300.0,66247665244.0,1.0,2761.96
2009-08-07,2694.95,2634.49,2621.11,2718.88,3904470600.0,54578484484.0,1.0,2698.26
2009-08-10,2658.58,2611.99,2572.5,2673.02,3516049700.0,47226776345.0,1.0,2634.49
2009-08-11,2622.94,2614.85,2582.15,2627.73,2413528000.0,33064917084.0,1.0,2611.99
2009-08-12,2608.05,2493.48,2489.93,2610.67,3826611300.0,50623818036.0,1.0,2614.85
2009-08-13,2493.23,2528.64,2449.38,2535.37,3816495900.0,48819381461.0,1.0,2493.48
2009-08-14,2520.86,2463.52,2445.31,2532.41,3617312300.0,47112264560.0,1.0,2528.64
2009-08-17,2418.32,2331.72,2327.28,2453.71,3983362400.0,49862340357.0,1.0,2463.52
2009-08-18,2313.16,2342.81,2278.35,2354.88,3301950900.0,41272180679.0,1.0,2331.72
2009-08-19,2348.97,2230.72,2206.6,2355.44,3428505500.0,41016080145.0,1.0,2342.81
2009-08-20,2240.1,2333.49,2240.1,2334.36,3314763000.0,42261436196.0,1.0,2230.72
2009-08-21,2326.67,2367.57,2309.54,2392.03,3630922800.0,44089188124.0,1.0,2333.49
2009-08-24,2384.34,2368.05,2342.87,2388.07,3061214200.0,38863917156.0,1.0,2367.57
2009-08-25,2355.2,2259.55,2193.99,2355.2,3911258300.0,49217873894.0,1.0,2368.05
2009-08-26,2239.66,2292.49,2225.81,2317.68,3066972700.0,39227474818.0,1.0,2259.55
2009-08-27,2277.38,2276.01,2247.48,2316.24,3173081900.0,37751701888.0,1.0,2292.49
2009-08-28,2273.65,2193.52,2177.92,2287.53,3839680100.0,45431591422.0,1.0,2276.01
2009-08-31,2163.01,2046.59,2043.36,2163.01,3641359200.0,41975384430.0,1.0,2193.52
2009-09-01,2033.44,2076.68,2033.44,2115.83,3052589900.0,35086811656.0,1.0,2046.59
2009-09-02,2062.88,2123.51,2053.6,2130.99,2697463800.0,32213772974.0,1.0,2076.68
2009-09-03,2127.21,2230.52,2119.46,2237.33,3965507200.0,47323045790.0,1.0,2123.51
2009-09-04,2232.02,2237.49,2218.2,2262.54,3360752100.0,39816314508.0,1.0,2230.52
2009-09-07,2254.75,2253.8,2237.86,2293.12,3205814800.0,39172736073.0,1.0,2237.49
2009-09-08,2240.82,2294.89,2211.43,2295.35,3152826100.0,37516917425.0,1.0,2253.8
2009-09-09,2307.69,2305.0,2271.9,2322.86,3293098800.0,41579965888.0,1.0,2294.89
2009-09-10,2295.8,2284.07,2272.85,2311.36,2369804700.0,27906020333.0,1.0,2305.0
2009-09-11,2279.32,2356.98,2279.32,2364.75,3423682400.0,40570257320.0,1.0,2284.07
2009-09-14,2361.99,2384.62,2351.42,2388.28,3084307100.0,38449543925.0,1.0,2356.98
2009-09-15,2387.4,2385.33,2359.2,2405.6,3051494800.0,38396703565.0,1.0,2384.62
2009-09-16,2373.77,2336.61,2312.56,2380.09,3151607100.0,39365377660.0,1.0,2385.33
2009-09-17,2354.92,2383.03,2354.92,2389.34,3343599700.0,39963617915.0,1.0,2336.61
2009-09-18,2386.08,2296.32,2279.08,2389.74,3845677600.0,44447569409.0,1.0,2383.03
2009-09-21,2271.08,2290.26,2216.36,2292.72,2733652300.0,33187107051.0,1.0,2296.32
2009-09-22,2280.21,2233.08,2232.11,2307.73,2670441400.0,32426239913.0,1.0,2290.26
2009-09-23,2236.3,2199.09,2188.26,2258.25,2439383500.0,28853854049.0,1.0,2233.08
2009-09-24,2187.61,2234.7,2166.24,2262.28,2745870500.0,32889588747.0,1.0,2199.09
2009-09-25,2217.05,2226.0,2195.94,2244.04,2014082700.0,24028703505.0,1.0,2234.7
2009-09-28,2230.92,2162.15,2153.09,2242.33,1705572100.0,19864815075.0,1.0,2226.0
2009-09-29,2165.95,2177.43,2144.6,2194.14,1986994100.0,22492416637.0,1.0,2162.15
2009-09-30,2192.92,2198.41,2182.48,2216.05,1908610100.0,21688890641.0,1.0,2177.43
2009-10-09,2251.82,2308.68,2246.28,2309.72,2430082200.0,29862083220.0,1.0,2198.41
2009-10-12,2322.77,2293.82,2293.06,2335.26,2460527400.0,29669188818.0,1.0,2308.68
2009-10-13,2288.14,2331.64,2285.9,2334.08,1983069800.0,24174276296.0,1.0,2293.82
2009-10-14,2339.57,2352.24,2334.34,2389.79,3204633600.0,39891009403.0,1.0,2331.64
2009-10-15,2379.33,2363.6,2355.35,2402.35,2207125700.0,28205236517.0,1.0,2352.24
2009-10-16,2371.23,2358.97,2320.76,2384.41,2103614900.0,26220194782.0,1.0,2363.6
2009-10-19,2354.3,2413.01,2344.39,2415.2,2739868000.0,35682098929.0,1.0,2358.97
2009-10-20,2435.53,2455.18,2430.34,2459.86,3570303100.0,44697748904.0,1.0,2413.01
2009-10-21,2454.21,2450.46,2439.63,2483.16,3245409700.0,41114109562.0,1.0,2455.18
2009-10-22,2446.16,2428.97,2426.55,2458.51,2166226900.0,29016753039.0,1.0,2450.46
2009-10-23,2435.18,2481.54,2435.18,2498.61,3366070100.0,41442812801.0,1.0,2428.97
2009-10-26,2488.61,2484.52,2465.5,2499.16,2417416600.0,31893338164.0,1.0,2481.54
2009-10-27,2463.24,2413.22,2412.5,2467.64,2851001500.0,35843889796.0,1.0,2484.52
2009-10-28,2406.41,2409.32,2359.03,2424.82,2291979000.0,29665669059.0,1.0,2413.22
2009-10-29,2359.88,2349.01,2341.92,2378.96,2249118500.0,28676982631.0,1.0,2409.32
2009-10-30,2394.06,2376.03,2371.31,2413.78,2182807500.0,27304720282.0,1.0,2349.01
2009-11-02,2319.7,2461.62,2313.79,2466.08,3166983900.0,39385623393.0,1.0,2376.03
2009-11-03,2467.02,2487.73,2461.49,2500.55,2689479500.0,35767442648.0,1.0,2461.62
2009-11-04,2491.56,2502.45,2470.36,2519.94,2962161400.0,36667236819.0,1.0,2487.73
2009-11-05,2504.66,2505.14,2485.93,2517.19,2885428400.0,31626688799.0,1.0,2502.45
2009-11-06,2528.46,2512.42,2507.8,2536.55,3196239900.0,37646944124.0,1.0,2505.14
2009-11-09,2515.84,2518.99,2485.64,2520.22,2786246300.0,34376682932.0,1.0,2512.42
2009-11-10,2537.05,2520.57,2519.2,2549.64,3104341700.0,37487066255.0,1.0,2518.99
2009-11-11,2518.73,2511.68,2494.17,2526.39,2729769800.0,34802938121.0,1.0,2520.57
2009-11-12,2521.35,2508.5,2499.71,2536.92,2907355600.0,35310948052.0,1.0,2511.68
2009-11-13,2504.14,2523.99,2471.88,2525.01,3484282500.0,41352126710.0,1.0,2508.5
2009-11-16,2540.49,2601.51,2540.49,2602.34,4764148600.0,57769592077.0,1.0,2523.99
2009-11-17,2614.12,2605.81,2601.48,2627.93,3821548500.0,46358582330.0,1.0,2601.51
2009-11-18,2610.42,2605.84,2595.57,2624.26,3305350600.0,39375191532.0,1.0,2605.81
2009-11-19,2612.3,2602.84,2581.91,2626.23,3469664900.0,42589885140.0,1.0,2605.84
2009-11-20,2592.86,2583.01,2561.75,2604.69,3403720700.0,44567612978.0,1.0,2602.84
2009-11-23,2586.83,2594.04,2569.27,2594.95,3138116000.0,43405014856.0,1.0,2583.01
2009-11-24,2605.57,2523.28,2516.73,2615.25,5245540800.0,67538994613.0,1.0,2594.04
2009-11-25,2522.63,2566.21,2487.97,2567.01,4649047800.0,57366240733.0,1.0,2523.28
2009-11-26,2567.81,2459.2,2451.51,2573.9,5107110700.0,64774168220.0,1.0,2566.21
2009-11-27,2433.84,2388.94,2379.95,2448.93,3412820200.0,44535319583.0,1.0,2459.2
2009-11-30,2411.91,2467.48,2405.6,2468.04,3359883600.0,41012433812.0,1.0,2388.94
2009-12-01,2461.71,2491.9,2437.97,2497.34,4137838500.0,51789267412.0,1.0,2467.48
2009-12-02,2505.34,2513.32,2497.15,2527.1,3972704300.0,49028082103.0,1.0,2491.9
2009-12-03,2511.76,2497.27,2473.06,2511.76,3377012900.0,42783271018.0,1.0,2513.32
2009-12-04,2489.79,2587.15,2474.74,2588.99,6517595100.0,85158742815.0,1.0,2497.27
2009-12-07,2587.07,2594.97,2573.54,2606.71,4084031200.0,55408824148.0,1.0,2587.15
2009-12-08,2594.61,2552.67,2530.12,2595.65,3381588800.0,44836607715.0,1.0,2594.97
2009-12-09,2517.44,2495.03,2487.2,2531.76,2876225400.0,37656426989.0,1.0,2552.67
2009-12-10,2515.8,2509.75,2486.69,2527.79,2364405000.0,30045952175.0,1.0,2495.03
2009-12-11,2516.84,2507.2,2504.44,2539.59,1985474900.0,25990902140.0,1.0,2509.75
2009-12-14,2502.42,2553.81,2451.98,2569.06,3993997600.0,49742327182.0,1.0,2507.2
2009-12-15,2536.85,2524.86,2519.82,2555.07,2863697500.0,36348318520.0,1.0,2553.81
2009-12-16,2511.35,2512.58,2505.75,2551.02,2490133400.0,31008775025.0,1.0,2524.86
2009-12-17,2521.08,2464.8,2461.28,2530.18,2902765300.0,35347016154.0,1.0,2512.58
2009-12-18,2444.82,2424.68,2414.17,2459.86,3047045100.0,36056052878.0,1.0,2464.8
2009-12-21,2417.99,2413.07,2385.92,2430.8,2272210000.0,30769574539.0,1.0,2424.68
2009-12-22,2416.9,2357.27,2347.21,2419.64,2522486600.0,31216716946.0,1.0,2413.07
2009-12-23,2356.93,2370.08,2342.75,2377.99,2261899800.0,28734575261.0,1.0,2357.27
2009-12-24,2376.3,2430.36,2366.38,2435.18,2860300300.0,37341845059.0,1.0,2370.08
2009-12-25,2423.48,2406.6,2402.62,2430.76,1818438900.0,23986227310.0,1.0,2430.36
2009-12-28,2412.67,2446.22,2412.67,2463.3,2361315800.0,31817589375.0,1.0,2406.6
2009-12-29,2448.32,2471.36,2435.37,2472.24,2406886000.0,31113000227.0,1.0,2446.22
2009-12-30,2476.37,2541.81,2472.17,2547.39,4812484900.0,63253630103.0,1.0,2471.36
2009-12-31,2545.86,2553.8,2535.69,2563.97,3306323100.0,42430170716.0,1.0,2541.81
2010-01-04,2565.11,2514.65,2514.24,2570.15,2732744300.0,36468522963.0,1.0,2553.8
2010-01-05,2526.29,2543.99,2487.05,2560.67,3537743800.0,50779118260.0,1.0,2514.65
2010-01-06,2538.28,2514.01,2513.36,2549.57,2964615100.0,43444325534.0,1.0,2543.99
2010-01-07,2516.06,2463.76,2450.4,2527.43,3204318500.0,44611409814.0,1.0,2514.01
2010-01-08,2453.06,2466.16,2432.01,2470.02,2268341000.0,32335059424.0,1.0,2463.76
2010-01-11,2584.53,2478.81,2467.67,2584.53,4084119400.0,59816278688.0,1.0,2466.16
2010-01-12,2472.62,2508.04,2435.16,2513.3,3804814600.0,51587338665.0,1.0,2478.81
2010-01-13,2444.24,2399.64,2396.47,2457.9,4955885400.0,64803855136.0,1.0,2508.04
2010-01-14,2412.63,2422.77,2384.16,2428.7,3056221400.0,39708569808.0,1.0,2399.64
2010-01-15,2423.13,2427.81,2402.9,2445.2,2599492800.0,34691328647.0,1.0,2422.77
2010-01-18,2414.89,2421.19,2398.78,2421.89,3093634400.0,41866659345.0,1.0,2427.81
2010-01-19,2424.47,2432.71,2424.16,2450.28,2782907600.0,37544640666.0,1.0,2421.19
2010-01-20,2436.65,2359.49,2356.16,2439.47,3474848500.0,45720566126.0,1.0,2432.71
2010-01-21,2362.6,2377.75,2346.15,2391.51,2919614700.0,37804392708.0,1.0,2359.49
2010-01-22,2344.97,2380.05,2317.48,2398.99,4063927200.0,49042084127.0,1.0,2377.75
2010-01-25,2355.36,2353.47,2350.01,2389.63,2074988000.0,26430130648.0,1.0,2380.05
2010-01-26,2354.91,2311.45,2296.88,2363.41,2470038300.0,30347743465.0,1.0,2353.47
2010-01-27,2313.01,2264.61,2260.56,2319.99,2228021200.0,27288373309.0,1.0,2311.45
2010-01-28,2263.06,2252.61,2235.6,2267.85,1902345600.0,23754286041.0,1.0,2264.61
2010-01-29,2241.12,2243.99,2231.65,2276.77,1862603600.0,23861735672.0,1.0,2252.61
2010-02-01,2238.62,2208.94,2182.95,2238.9,2208243700.0,28608214630.0,1.0,2243.99
2010-02-02,2223.6,2214.03,2210.7,2261.63,1964011600.0,25970058516.0,1.0,2208.94
2010-02-03,2226.8,2277.8,2190.43,2278.47,2483645000.0,32146915297.0,1.0,2214.03
2010-02-04,2258.08,2261.36,2247.64,2276.47,1718266700.0,21637703163.0,1.0,2277.8
2010-02-05,2212.31,2219.6,2204.93,2233.32,1845618200.0,22714229934.0,1.0,2261.36
2010-02-08,2220.84,2211.14,2201.8,2233.14,1200679600.0,15532833677.0,1.0,2219.6
2010-02-09,2210.33,2229.04,2207.85,2234.53,1054168300.0,13316002985.0,1.0,2211.14
2010-02-10,2246.77,2259.99,2239.18,2260.48,1208484800.0,16865860503.0,1.0,2229.04
2010-02-11,2261.82,2265.14,2254.97,2275.76,1253547900.0,15327711044.0,1.0,2259.99
2010-02-12,2275.59,2284.39,2270.76,2286.68,1302626000.0,16653482712.0,1.0,2265.14
2010-02-22,2282.09,2269.05,2268.09,2291.78,1368835900.0,16865165200.0,1.0,2284.39
2010-02-23,2261.99,2227.95,2202.21,2261.99,1527639500.0,25286082271.0,1.0,2269.05
2010-02-24,2211.39,2251.7,2204.68,2252.64,1681535200.0,21257295094.0,1.0,2227.95
2010-02-25,2254.8,2282.64,2251.96,2286.92,2418677900.0,32214891643.0,1.0,2251.7
2010-02-26,2278.43,2274.32,2270.77,2288.6,1527405900.0,19400436299.0,1.0,2282.64
2010-03-01,2282.34,2311.07,2281.7,2316.38,1931267500.0,25599322599.0,1.0,2274.32
2010-03-02,2312.49,2302.18,2293.92,2320.31,1521233800.0,20304283982.0,1.0,2311.07
2010-03-03,2304.06,2311.84,2287.04,2312.42,1584584600.0,21138516899.0,1.0,2302.18
2010-03-04,2312.3,2261.93,2259.18,2312.78,1962071600.0,24267036362.0,1.0,2311.84
2010-03-05,2264.68,2267.94,2258.96,2276.76,1334753700.0,16806363583.0,1.0,2261.93
2010-03-08,2272.61,2284.68,2265.2,2290.09,1237555300.0,15481047925.0,1.0,2267.94
2010-03-09,2284.02,2302.39,2266.82,2315.36,1875209400.0,23070609647.0,1.0,2284.68
2010-03-10,2301.7,2292.5,2286.18,2318.31,1626450300.0,21251366719.0,1.0,2302.39
2010-03-11,2296.93,2300.04,2282.89,2316.38,1831078200.0,25256997726.0,1.0,2292.5
2010-03-12,2300.61,2274.53,2273.86,2306.99,1425631700.0,18663941964.0,1.0,2300.04
2010-03-15,2274.71,2240.73,2232.95,2276.45,1391240300.0,17651572544.0,1.0,2274.53
2010-03-16,2239.43,2261.51,2234.67,2262.01,1155131500.0,15559100981.0,1.0,2240.73
2010-03-17,2266.96,2307.08,2260.1,2307.4,1722384600.0,24603699676.0,1.0,2261.51
2010-03-18,2307.26,2294.95,2288.89,2318.05,1581029300.0,21834936837.0,1.0,2307.08
2010-03-19,2296.78,2310.55,2282.38,2313.03,1539076000.0,20301268717.0,1.0,2294.95
2010-03-22,2314.44,2316.63,2310.07,2330.67,1920785800.0,24475053603.0,1.0,2310.55
2010-03-23,2319.2,2292.0,2290.43,2321.26,1656625400.0,20855614983.0,1.0,2316.63
2010-03-24,2298.88,2291.83,2289.11,2313.43,1635631500.0,18866986145.0,1.0,2292.0
2010-03-25,2286.61,2259.14,2253.61,2286.61,1589812300.0,18904034655.0,1.0,2291.83
2010-03-26,2257.4,2292.67,2253.84,2302.51,1977534300.0,22742345838.0,1.0,2259.14
2010-03-29,2309.92,2363.98,2306.28,2368.7,3901410300.0,46144394431.0,1.0,2292.67
2010-03-30,2364.79,2368.51,2355.32,2372.79,1864503500.0,23564042955.0,1.0,2363.98
2010-03-31,2370.83,2350.82,2345.85,2372.56,2056242600.0,25053244299.0,1.0,2368.51
2010-04-01,2353.0,2376.6,2353.0,2381.39,2338267100.0,29731727221.0,1.0,2350.82
2010-04-02,2382.55,2379.19,2370.66,2386.14,2242364000.0,31142340795.0,1.0,2376.6
2010-04-06,2391.25,2378.57,2367.1,2403.82,2141964800.0,29045006305.0,1.0,2379.19
2010-04-07,2376.78,2362.28,2349.51,2377.11,1768771500.0,22959601388.0,1.0,2378.57
2010-04-08,2358.18,2325.67,2316.71,2358.18,2126680800.0,27970724842.0,1.0,2362.28
2010-04-09,2327.26,2345.75,2322.47,2346.39,1569533000.0,21335218236.0,1.0,2325.67
2010-04-12,2350.12,2317.38,2301.65,2353.79,2556991100.0,32943230536.0,1.0,2345.75
2010-04-13,2316.99,2364.84,2315.28,2368.91,2919577500.0,39796703985.0,1.0,2317.38
2010-04-14,2367.0,2366.61,2352.84,2371.07,2066106200.0,29640527910.0,1.0,2364.84
2010-04-15,2370.2,2366.57,2343.24,2374.56,2140163800.0,30379309622.0,1.0,2366.61
2010-04-16,2361.34,2329.12,2328.23,2361.34,1669181100.0,22220603517.0,1.0,2366.57
2010-04-19,2296.88,2210.82,2208.77,2296.88,3648958700.0,43937566892.0,1.0,2329.12
2010-04-20,2214.31,2204.81,2180.4,2224.73,2376079200.0,29866748137.0,1.0,2210.82
2010-04-21,2207.5,2238.5,2189.97,2239.29,2382303200.0,29954725912.0,1.0,2204.81
2010-04-22,2224.32,2196.22,2186.29,2224.32,2680863200.0,32548822891.0,1.0,2238.5
2010-04-23,2195.41,2185.16,2169.47,2208.8,2323821900.0,28752867540.0,1.0,2196.22
2010-04-26,2190.09,2170.32,2168.39,2197.59,1795705400.0,22406860183.0,1.0,2185.16
2010-04-27,2165.94,2131.84,2103.42,2165.94,2641215500.0,29773120838.0,1.0,2170.32
2010-04-28,2115.68,2126.53,2103.72,2137.43,1621543400.0,18696454347.0,1.0,2131.84
2010-04-29,2139.99,2124.39,2123.86,2156.08,1674506900.0,19826980556.0,1.0,2126.53
2010-04-30,2133.07,2149.45,2114.12,2150.03,2116768700.0,24700872546.0,1.0,2124.39
2010-05-04,2103.67,2109.81,2096.12,2130.76,1583137900.0,18275086865.0,1.0,2149.45
2010-05-05,2078.19,2110.05,2051.19,2110.78,2425819400.0,30562916109.0,1.0,2109.81
2010-05-06,2089.65,2007.01,2005.06,2089.65,2274733700.0,27533104795.0,1.0,2110.05
2010-05-07,1969.62,1980.17,1956.83,2012.97,2576883400.0,29708888806.0,1.0,2007.01
2010-05-10,1987.1,2007.52,1968.0,2016.86,1926936400.0,22960072553.0,1.0,1980.17
2010-05-11,2048.25,1967.66,1957.76,2051.27,2427543700.0,28950358960.0,1.0,2007.52
