,open,close,high,low,volume,money
2014-06-26 13:30:00,1350.19,1356.13,1358.5,1350.19,4713830000.0,6389467860932.0
2014-06-26 14:00:00,1356.28,1356.19,1359.27,1355.59,4148330000.0,5632000181320.0
2014-06-26 14:30:00,1356.35,1351.58,1357.18,1351.12,3876580000.0,5247178951218.0
2014-06-26 15:00:00,1351.41,1353.7,1354.49,1351.31,5655330000.0,7652285002215.0
2014-06-27 10:00:00,1355.03,1352.67,1360.14,1348.61,8665240000.0,11738566830229.0
2014-06-27 10:30:00,1352.64,1356.45,1359.04,1352.57,5652610000.0,7667365712881.0
2014-06-27 11:00:00,1356.22,1355.14,1356.79,1351.24,5427360000.0,7348208613924.0
2014-06-27 11:30:00,1355.13,1355.555,1356.55,1353.37,3789780000.0,5135851057875.0
2014-06-27 13:30:00,1355.57,1362.92,1363.35,1355.57,4161650000.0,5662472292293.0
2014-06-27 14:00:00,1362.84,1365.36,1365.53,1359.28,4983170000.0,6787930952601.0
2014-06-27 14:30:00,1365.22,1360.59,1365.92,1360.32,4738990000.0,6457996396069.0
2014-06-27 15:00:00,1360.59,1355.84,1360.59,1354.72,5619110000.0,7625803836563.0
2014-06-30 10:00:00,1355.47,1338.13,1358.36,1337.1,9534870000.0,180037671315.0
2014-06-30 10:30:00,1338.22,1344.32,1348.2,1338.22,5657760000.0,1223989696.0
2014-06-30 11:00:00,1344.33,1351.35,1352.04,1343.48,4467640000.0,1005863169.0
2014-06-30 11:30:00,1351.64,1358.62,1359.65,1351.51,4015950000.0,897589113.0
2014-06-30 13:30:00,1358.79,1354.26,1360.07,1353.35,3611150000.0,799158447.0
2014-06-30 14:00:00,1354.46,1356.61,1358.22,1354.21,4937760000.0,1053142749.0
2014-06-30 14:30:00,1356.34,1360.88,1361.16,1355.78,5262110000.0,1110202862.0
2014-06-30 15:00:00,1360.86,1369.06,1369.52,1359.03,6931330000.0,1593606255.0
2014-07-01 10:00:00,1370.13,1368.57,1372.46,1363.05,10775970000.0,673066831168.0
2014-07-01 10:30:00,1368.64,1370.42,1371.05,1365.85,7276630000.0,1568381529.0
2014-07-01 11:00:00,1370.48,1379.46,1379.46,1370.43,4601710000.0,1026047247.0
2014-07-01 11:30:00,1379.47,1372.893,1380.78,1372.5,4270630000.0,970414523.0
2014-07-01 13:30:00,1372.8,1369.42,1375.53,1369.36,3424770000.0,758599028.0
2014-07-01 14:00:00,1369.35,1374.43,1374.74,1368.84,4545680000.0,1007101183.0
2014-07-01 14:30:00,1374.55,1373.92,1376.59,1373.21,4112150000.0,895813661.0
2014-07-01 15:00:00,1373.83,1375.43,1375.99,1373.73,5285390000.0,1131218663.0
2014-07-02 10:00:00,1377.84,1380.53,1388.85,1377.46,8974040000.0,215517295453.0
2014-07-02 10:30:00,1380.53,1381.45,1384.98,1379.79,6292600000.0,1369251339.0
2014-07-02 11:00:00,1381.55,1373.16,1382.71,1372.96,4667620000.0,1001174266.0
2014-07-02 11:30:00,1373.27,1365.1,1373.31,1364.81,5481530000.0,1166298459.0
2014-07-02 13:30:00,1365.08,1371.07,1371.63,1363.54,3470710000.0,771201061.0
2014-07-02 14:00:00,1371.07,1374.37,1374.95,1369.41,3647890000.0,831981126.0
2014-07-02 14:30:00,1374.49,1378.12,1380.71,1374.31,4533970000.0,1002523062.0
2014-07-02 15:00:00,1378.12,1380.04,1379.76,1376.6,5333110000.0,1108950733.0
2014-07-03 10:00:00,1378.67,1377.66,1378.67,1369.19,8185890000.0,218193879537.0
2014-07-03 10:30:00,1377.69,1374.41,1379.25,1370.61,6934910000.0,1449209589.0
2014-07-03 11:00:00,1374.43,1374.66,1374.83,1368.95,5293430000.0,1110260604.0
2014-07-03 11:30:00,1374.7,1373.96,1377.37,1371.66,3744760000.0,798517097.0
2014-07-03 13:30:00,1374.16,1378.62,1380.34,1373.7,5241670000.0,1110167772.0
2014-07-03 14:00:00,1378.65,1382.06,1383.1,1378.56,6389060000.0,1276994324.0
2014-07-03 14:30:00,1382.14,1375.91,1382.61,1375.58,5502270000.0,1189420971.0
2014-07-03 15:00:00,1375.92,1373.53,1376.14,1371.47,7323910000.0,1539649284.0
2014-07-04 10:00:00,1373.02,1370.64,1375.87,1365.83,9856470000.0,197255089054.0
2014-07-04 10:30:00,1371.09,1362.21,1371.58,1360.97,8236540000.0,1744775662.0
2014-07-04 11:00:00,1362.19,1366.4,1366.65,1362.19,5258640000.0,1112574059.0
2014-07-04 11:30:00,1366.4,1363.962,1367.65,1363.55,3988360000.0,870671687.0
2014-07-04 13:30:00,1364.52,1364.15,1364.52,1361.69,3558010000.0,792350265.0
2014-07-04 14:00:00,1363.99,1366.97,1367.6,1363.64,4179100000.0,883518327.0
2014-07-04 14:30:00,1366.93,1366.91,1369.53,1366.48,4213460000.0,890513479.0
2014-07-04 15:00:00,1366.8,1365.25,1366.84,1363.63,5946030000.0,1261809929.0
2014-07-07 10:00:00,1362.9,1349.58,1363.47,1349.57,8636050000.0,2001913274.0
2014-07-07 10:30:00,1349.52,1338.13,1349.52,1336.42,8947440000.0,1956957152.0
2014-07-07 11:00:00,1337.68,1338.96,1343.64,1337.61,4630760000.0,1013567684.0
2014-07-07 11:30:00,1339.81,1334.893,1340.03,1331.35,4589110000.0,946582463.0
2014-07-07 13:30:00,1334.56,1337.19,1338.51,1334.33,3150160000.0,671604521.0
2014-07-07 14:00:00,1337.04,1339.11,1340.05,1334.78,4275610000.0,953599299.0
2014-07-07 14:30:00,1339.21,1343.42,1344.44,1339.06,4511270000.0,985783624.0
2014-07-07 15:00:00,1343.44,1344.19,1344.19,1341.71,5686470000.0,1209204247.0
2014-07-08 10:00:00,1343.61,1336.33,1347.89,1335.93,9576580000.0,450959978964.0
2014-07-08 10:30:00,1336.49,1339.35,1339.9,1332.44,6101330000.0,1378544830.0
2014-07-08 11:00:00,1339.34,1342.98,1344.33,1338.92,4331060000.0,984557131.0
2014-07-08 11:30:00,1343.05,1352.4,1352.67,1343.05,4383250000.0,928707491.0
2014-07-08 13:30:00,1352.37,1355.1,1355.3,1352.37,3804990000.0,828696446.0
2014-07-08 14:00:00,1355.21,1357.77,1358.17,1354.73,4693040000.0,1006025094.0
2014-07-08 14:30:00,1357.94,1363.32,1363.52,1357.88,5374920000.0,1107387921.0
2014-07-08 15:00:00,1363.41,1364.58,1364.29,1360.52,6741230000.0,1381265803.0
2014-07-09 10:00:00,1363.31,1369.98,1370.25,1358.96,9879520000.0,443623331306.0
2014-07-09 10:30:00,1369.97,1362.51,1372.73,1362.4,8081870000.0,1870053549.0
2014-07-09 11:00:00,1362.68,1363.28,1363.76,1359.44,4968530000.0,1055360862.0
2014-07-09 11:30:00,1363.38,1362.739,1363.76,1359.22,4299920000.0,899443834.0
2014-07-09 13:30:00,1362.82,1364.18,1366.69,1362.62,4066570000.0,863366768.0
2014-07-09 14:00:00,1364.2,1352.94,1364.63,1350.32,6105440000.0,1313829916.0
2014-07-09 14:30:00,1353.18,1342.56,1353.25,1337.58,7577950000.0,1626664587.0
2014-07-09 15:00:00,1342.37,1336.16,1344.52,1336.07,6173860000.0,1282598711.0
2014-07-10 10:00:00,1337.96,1334.45,1341.86,1329.96,8536990000.0,332699502944.0
2014-07-10 10:30:00,1334.59,1328.47,1339.16,1328.47,5904760000.0,1228018838.0
2014-07-10 11:00:00,1328.53,1326.22,1328.92,1323.86,4872190000.0,1024696181.0
2014-07-10 11:30:00,1326.28,1330.136,1329.93,1323.96,3818970000.0,826373163.0
2014-07-10 13:30:00,1330.52,1329.67,1331.68,1328.98,3609500000.0,749580773.0
2014-07-10 14:00:00,1329.58,1320.54,1329.82,1320.46,4992270000.0,1016156478.0
2014-07-10 14:30:00,1320.61,1320.82,1322.5,1318.02,5501080000.0,1208726455.0
2014-07-10 15:00:00,1320.86,1312.48,1321.0,1311.32,7107670000.0,1459682522.0
2014-07-11 10:00:00,1309.5,1315.16,1315.46,1306.47,7284700000.0,318235380858.0
2014-07-11 10:30:00,1315.16,1319.77,1322.97,1315.16,5724110000.0,1146141981.0
2014-07-11 11:00:00,1319.83,1319.27,1322.82,1318.93,4333260000.0,837156745.0
2014-07-11 11:30:00,1319.18,1309.009,1319.39,1308.64,5085790000.0,1016096218.0
2014-07-11 13:30:00,1309.07,1309.81,1312.22,1306.26,3562020000.0,761947311.0
2014-07-11 14:00:00,1309.81,1305.15,1311.4,1303.75,4513430000.0,909263987.0
2014-07-11 14:30:00,1305.25,1302.96,1305.4,1300.61,4849600000.0,968983282.0
2014-07-11 15:00:00,1302.98,1309.7,1309.09,1301.58,4887510000.0,1004677337.0
2014-07-14 10:00:00,1307.6,1305.49,1311.15,1299.19,9524150000.0,219777398785.0
2014-07-14 10:30:00,1305.38,1296.13,1305.38,1295.14,6270300000.0,1258986999.0
2014-07-14 11:00:00,1296.13,1294.64,1296.16,1289.62,5861020000.0,1113014590.0
2014-07-14 11:30:00,1294.69,1301.32,1301.37,1294.18,4984670000.0,942352802.0
2014-07-14 13:30:00,1301.42,1303.69,1306.49,1301.42,4211760000.0,828517556.0
2014-07-14 14:00:00,1303.73,1312.02,1312.02,1303.48,3871300000.0,812538803.0
2014-07-14 14:30:00,1311.94,1313.51,1313.92,1309.32,4909350000.0,964966615.0
2014-07-14 15:00:00,1313.46,1316.71,1317.08,1313.18,6788630000.0,1281929280.0
2014-07-15 10:00:00,1313.7,1297.75,1316.0,1297.08,11457400000.0,309092468413.0
2014-07-15 10:30:00,1297.94,1299.51,1300.28,1292.41,7196430000.0,1395907240.0
2014-07-15 11:00:00,1299.66,1301.13,1301.13,1296.84,4645240000.0,872097976.0
2014-07-15 11:30:00,1301.06,1296.41,1301.76,1294.98,3558400000.0,675599515.0
2014-07-15 13:30:00,1296.62,1297.06,1298.15,1293.96,3652350000.0,796389789.0
2014-07-15 14:00:00,1297.07,1289.66,1297.12,1288.49,4832160000.0,988296349.0
2014-07-15 14:30:00,1289.56,1289.63,1289.65,1283.87,4973720000.0,982810192.0
2014-07-15 15:00:00,1289.53,1292.56,1292.74,1289.43,4430540000.0,878615772.0
2014-07-16 10:00:00,1289.12,1285.85,1295.37,1283.5,6979270000.0,148618848064.0
2014-07-16 10:30:00,1285.88,1282.92,1286.57,1279.62,5119780000.0,1013897887.0
2014-07-16 11:00:00,1283.08,1278.62,1283.28,1276.24,4289810000.0,808026879.0
2014-07-16 11:30:00,1278.6,1277.545,1279.1,1275.5,3213530000.0,717220426.0
2014-07-16 13:30:00,1277.29,1265.36,1278.2,1265.09,4693320000.0,1057344653.0
2014-07-16 14:00:00,1265.24,1265.43,1267.28,1260.52,5307490000.0,1040186933.0
2014-07-16 14:30:00,1265.23,1274.82,1278.28,1265.08,5893800000.0,1185392078.0
2014-07-16 15:00:00,1274.62,1270.53,1275.35,1270.61,4241930000.0,862620676.0
2014-07-17 10:00:00,1265.85,1268.37,1272.44,1261.17,6042680000.0,230873259828.0
2014-07-17 10:30:00,1268.32,1272.02,1273.6,1268.32,3690980000.0,742651955.0
2014-07-17 11:00:00,1272.13,1267.07,1274.0,1267.02,2653810000.0,521750377.0
2014-07-17 11:30:00,1267.06,1260.298,1267.09,1259.82,2847500000.0,598246925.0
2014-07-17 13:30:00,1260.22,1261.24,1261.24,1256.11,3868850000.0,1005141637.0
2014-07-17 14:00:00,1260.89,1258.93,1261.48,1258.0,3663610000.0,788573808.0
2014-07-17 14:30:00,1258.82,1259.02,1259.08,1253.17,3735140000.0,778003190.0
2014-07-17 15:00:00,1258.96,1261.51,1261.63,1257.23,3736560000.0,716969564.0
2014-07-18 10:00:00,1259.21,1268.51,1269.6,1256.97,4175050000.0,115493148025.0
2014-07-18 10:30:00,1268.49,1265.5,1269.09,1265.37,4008430000.0,706099984.0
2014-07-18 11:00:00,1265.5,1261.03,1265.7,1260.9,3289200000.0,625426433.0
2014-07-18 11:30:00,1260.93,1257.466,1261.89,1257.19,2680300000.0,510349777.0
2014-07-18 13:30:00,1257.32,1259.03,1259.74,1256.34,2146940000.0,441660532.0
2014-07-18 14:00:00,1258.96,1251.48,1259.27,1251.47,3373240000.0,650621700.0
2014-07-18 14:30:00,1251.46,1249.7,1251.46,1247.56,3396840000.0,675437663.0
2014-07-18 15:00:00,1249.72,1251.12,1251.03,1247.72,3545770000.0,668917666.0
2014-07-21 10:00:00,1250.54,1238.69,1252.39,1238.69,6546030000.0,191703413338.0
2014-07-21 10:30:00,1238.49,1238.76,1240.82,1236.07,4605090000.0,946385016.0
2014-07-21 11:00:00,1238.67,1231.28,1238.97,1229.24,4111880000.0,847005209.0
2014-07-21 11:30:00,1231.38,1233.628,1234.48,1231.3,2048430000.0,421220719.0
2014-07-21 13:30:00,1233.31,1236.39,1237.04,1230.17,2841800000.0,554260861.0
2014-07-21 14:00:00,1236.36,1255.28,1255.69,1236.29,5610120000.0,1128180012.0
2014-07-21 14:30:00,1254.36,1255.96,1258.11,1252.53,3636150000.0,750738615.0
2014-07-21 15:00:00,1255.95,1251.14,1255.95,1250.3,3711560000.0,736274011.0
2014-07-22 10:00:00,1251.3,1259.0,1259.2,1249.16,6343890000.0,186420897560.0
2014-07-22 10:30:00,1259.3,1257.9,1261.92,1257.4,4340470000.0,864055683.0
2014-07-22 11:00:00,1257.99,1261.78,1264.15,1255.78,3941180000.0,853775008.0
2014-07-22 11:30:00,1261.78,1270.142,1270.6,1261.47,3946410000.0,769843360.0
2014-07-22 13:30:00,1270.55,1273.26,1273.34,1270.55,4924140000.0,923995969.0
2014-07-22 14:00:00,1273.26,1273.7,1274.19,1270.82,4041080000.0,796510597.0
2014-07-22 14:30:00,1273.63,1276.54,1276.81,1273.0,3707310000.0,816095771.0
2014-07-22 15:00:00,1276.58,1275.97,1276.58,1275.15,4199950000.0,839033001.0
2014-07-23 10:00:00,1276.01,1262.6,1276.94,1261.13,6847430000.0,205640691271.0
2014-07-23 10:30:00,1262.58,1259.77,1266.27,1258.12,5098560000.0,1076882385.0
2014-07-23 11:00:00,1259.82,1255.76,1259.82,1253.11,4174720000.0,872247962.0
2014-07-23 11:30:00,1255.97,1252.675,1256.89,1252.54,3037830000.0,597690538.0
2014-07-23 13:30:00,1253.51,1251.24,1260.03,1251.11,3854910000.0,902266511.0
2014-07-23 14:00:00,1251.05,1244.2,1251.1,1243.99,4654580000.0,940159160.0
2014-07-23 14:30:00,1244.2,1242.13,1244.2,1236.24,5675270000.0,1120881073.0
2014-07-23 15:00:00,1241.94,1241.07,1245.21,1240.34,4707230000.0,951024869.0
2014-07-24 10:00:00,1238.02,1227.15,1238.32,1226.86,6550990000.0,1417843123.0
2014-07-24 10:30:00,1227.39,1202.7,1227.66,1202.5,9232230000.0,1719645145.0
2014-07-24 11:00:00,1202.81,1215.4,1219.41,1201.86,5135680000.0,1037250399.0
2014-07-24 11:30:00,1215.36,1220.372,1221.79,1215.0,3012430000.0,611557577.0
2014-07-24 13:30:00,1220.52,1216.72,1220.84,1215.78,2596650000.0,503516809.0
2014-07-24 14:00:00,1216.87,1221.01,1222.4,1216.15,3204450000.0,617256370.0
2014-07-24 14:30:00,1221.0,1219.2,1221.26,1216.13,3213750000.0,625875093.0
2014-07-24 15:00:00,1218.97,1218.47,1220.67,1216.91,3781070000.0,738204125.0
2014-07-25 10:00:00,1219.52,1234.6,1234.92,1218.26,5748900000.0,65041029121.0
2014-07-25 10:30:00,1234.48,1234.46,1235.05,1232.03,4145860000.0,851034693.0
2014-07-25 11:00:00,1234.53,1235.37,1237.08,1232.95,3075400000.0,637278752.0
2014-07-25 11:30:00,1235.24,1229.096,1235.35,1227.42,3528500000.0,729824626.0
2014-07-25 13:30:00,1229.33,1226.86,1230.14,1226.6,2163280000.0,411450106.0
2014-07-25 14:00:00,1226.76,1223.61,1227.33,1223.31,2681830000.0,524742962.0
2014-07-25 14:30:00,1223.6,1231.45,1231.64,1222.3,3199950000.0,620381280.0
2014-07-25 15:00:00,1231.5,1232.31,1232.67,1230.12,3414680000.0,685875251.0
2014-07-28 10:00:00,1235.6,1235.0,1238.62,1232.89,6405570000.0,144712662286.0
2014-07-28 10:30:00,1234.96,1237.44,1237.54,1234.01,4098670000.0,787977755.0
2014-07-28 11:00:00,1237.45,1246.36,1246.76,1237.39,5982560000.0,1111707428.0
2014-07-28 11:30:00,1246.3,1252.476,1252.56,1245.89,4635250000.0,814230595.0
2014-07-28 13:30:00,1252.57,1256.15,1256.15,1252.57,3846430000.0,717211103.0
2014-07-28 14:00:00,1256.19,1261.11,1263.99,1256.19,4733030000.0,911615818.0
2014-07-28 14:30:00,1261.12,1260.15,1262.72,1260.03,3386880000.0,652192597.0
2014-07-28 15:00:00,1260.15,1261.2,1261.07,1258.2,4484520000.0,838553045.0
2014-07-29 10:00:00,1262.62,1270.31,1271.4,1256.64,7664610000.0,176335170358.0
2014-07-29 10:30:00,1270.22,1275.5,1275.56,1267.93,5537300000.0,1195817357.0
2014-07-29 11:00:00,1275.47,1280.43,1280.52,1274.7,4920300000.0,1021297879.0
2014-07-29 11:30:00,1280.32,1279.527,1281.55,1277.74,3754330000.0,775107981.0
2014-07-29 13:30:00,1280.1,1282.16,1283.73,1280.08,3590030000.0,755063810.0
2014-07-29 14:00:00,1282.17,1279.23,1283.81,1279.23,3809180000.0,788497124.0
2014-07-29 14:30:00,1279.29,1273.86,1279.37,1270.63,4915420000.0,950898995.0
2014-07-29 15:00:00,1273.85,1276.53,1276.64,1273.76,4270130000.0,833614786.0
2014-07-30 10:00:00,1274.83,1284.19,1285.53,1274.38,7714230000.0,146419637786.0
2014-07-30 10:30:00,1284.22,1282.06,1286.29,1280.68,4684120000.0,977139469.0
2014-07-30 11:00:00,1282.05,1279.05,1282.29,1274.57,4568580000.0,882436673.0
2014-07-30 11:30:00,1279.07,1280.588,1280.95,1276.67,3349950000.0,693257136.0
2014-07-30 13:30:00,1280.49,1283.53,1283.81,1280.33,2807210000.0,568083280.0
2014-07-30 14:00:00,1283.5,1288.38,1289.12,1283.5,4572160000.0,867951111.0
2014-07-30 14:30:00,1288.38,1284.3,1288.59,1284.09,3743190000.0,713742305.0
2014-07-30 15:00:00,1284.34,1286.64,1286.75,1284.32,4039450000.0,796444759.0
2014-07-31 10:00:00,1285.78,1282.05,1287.65,1280.84,6204220000.0,189032869410.0
2014-07-31 10:30:00,1282.02,1278.17,1282.08,1275.84,4462270000.0,924785251.0
2014-07-31 11:00:00,1278.18,1283.06,1284.48,1277.78,3061580000.0,644610686.0
2014-07-31 11:30:00,1283.0,1288.34,1289.82,1282.66,5199460000.0,1095759303.0
2014-07-31 13:30:00,1288.25,1284.85,1288.92,1284.16,2559670000.0,570675505.0
2014-07-31 14:00:00,1284.91,1284.44,1286.15,1284.29,2637980000.0,542546311.0
2014-07-31 14:30:00,1284.4,1284.63,1284.66,1283.58,2936500000.0,598113040.0
2014-07-31 15:00:00,1284.67,1287.19,1287.39,1284.54,4488450000.0,891475865.0
2014-08-01 10:00:00,1282.74,1281.55,1286.52,1278.37,5616700000.0,124970462704.0
2014-08-01 10:30:00,1281.91,1281.44,1284.97,1280.33,4796340000.0,931907905.0
2014-08-01 11:00:00,1281.43,1284.74,1285.23,1281.25,3021470000.0,615551842.0
2014-08-01 11:30:00,1284.66,1282.7,1284.66,1281.59,2467090000.0,481841515.0
2014-08-01 13:30:00,1282.72,1282.64,1283.32,1282.16,2464130000.0,467746409.0
2014-08-01 14:00:00,1282.57,1282.72,1283.17,1280.85,3002660000.0,607617110.0
2014-08-01 14:30:00,1282.73,1269.66,1283.09,1269.46,6201270000.0,1240379366.0
2014-08-01 15:00:00,1269.48,1265.95,1269.77,1265.63,5953110000.0,1148504876.0
2014-08-04 10:00:00,1267.2,1270.89,1273.14,1267.2,5253410000.0,1061077409.0
2014-08-04 10:30:00,1270.95,1274.55,1274.55,1270.93,3132220000.0,663958150.0
2014-08-04 11:00:00,1274.49,1273.31,1274.64,1271.12,2306740000.0,472879656.0
2014-08-04 11:30:00,1273.29,1272.87,1274.37,1271.51,2031930000.0,427684588.0
2014-08-04 13:30:00,1273.29,1272.6,1273.9,1272.48,2209740000.0,433899818.0
2014-08-04 14:00:00,1272.68,1268.79,1273.14,1268.42,3025900000.0,591941102.0
2014-08-04 14:30:00,1268.82,1270.12,1270.12,1266.67,3339200000.0,650064266.0
2014-08-04 15:00:00,1270.2,1272.74,1272.65,1269.63,3861260000.0,762787243.0
2014-08-05 10:00:00,1273.14,1270.72,1273.25,1266.24,5365670000.0,85776107712.0
2014-08-05 10:30:00,1270.66,1269.51,1272.16,1266.24,4351600000.0,843182776.0
2014-08-05 11:00:00,1269.61,1295.44,1295.48,1269.55,10489170000.0,2106621770.0
2014-08-05 11:30:00,1295.58,1308.575,1308.74,1291.38,13999920000.0,2785257978.0
2014-08-05 13:30:00,1308.56,1305.6,1310.76,1303.89,5980790000.0,1311339971.0
2014-08-05 14:00:00,1305.61,1302.82,1305.61,1298.76,4863960000.0,1027060886.0
2014-08-05 14:30:00,1302.81,1304.4,1304.4,1300.67,4053280000.0,790634314.0
2014-08-05 15:00:00,1304.26,1306.66,1306.97,1303.82,5920250000.0,1239559998.0
2014-08-06 10:00:00,1302.69,1309.6,1310.27,1299.26,10188250000.0,258737952539.0
2014-08-06 10:30:00,1309.57,1305.55,1310.61,1301.91,6287480000.0,1239743639.0
2014-08-06 11:00:00,1305.59,1308.1,1311.07,1305.2,4074800000.0,811149219.0
2014-08-06 11:30:00,1308.05,1309.279,1309.64,1306.7,3714940000.0,715883720.0
2014-08-06 13:30:00,1309.53,1309.4,1311.95,1309.03,3659230000.0,684111005.0
2014-08-06 14:00:00,1309.45,1309.87,1310.64,1307.22,3531700000.0,689712784.0
2014-08-06 14:30:00,1309.86,1308.82,1311.0,1307.36,3742380000.0,746212658.0
2014-08-06 15:00:00,1308.9,1308.87,1309.13,1306.96,4097300000.0,821522025.0
2014-08-07 10:00:00,1308.99,1321.81,1322.01,1308.57,8131700000.0,157060740121.0
2014-08-07 10:30:00,1321.7,1324.35,1327.58,1321.31,7475180000.0,1557903455.0
2014-08-07 11:00:00,1324.29,1323.84,1326.67,1323.84,4387550000.0,905173473.0
2014-08-07 11:30:00,1323.69,1317.85,1323.76,1316.37,3846110000.0,775598697.0
2014-08-07 13:30:00,1317.8,1316.76,1320.89,1316.44,2792840000.0,580376756.0
2014-08-07 14:00:00,1316.72,1316.56,1319.39,1315.54,3922680000.0,784541173.0
2014-08-07 14:30:00,1316.53,1312.53,1316.89,1309.59,4584240000.0,927087082.0
2014-08-07 15:00:00,1312.5,1308.13,1312.72,1307.55,4477580000.0,916380202.0
2014-08-08 10:00:00,1319.21,1320.87,1322.87,1319.12,9319700000.0,2111454694.0
2014-08-08 10:30:00,1320.69,1318.37,1324.28,1318.37,6138880000.0,1277397387.0
