,open,close,high,low,volume,money
2005-01-11 10:00:00,3063.83,3067.22,3067.721,3059.109,57518100.0,286750019.0
2005-01-11 10:30:00,3067.44,3071.31,3076.826,3067.326,81480700.0,422817796.0
2005-01-11 11:00:00,3071.62,3063.67,3071.629,3062.725,58678300.0,320851392.0
2005-01-11 11:30:00,3063.49,3065.61,3066.293,3060.025,47264000.0,230857216.0
2005-01-11 13:30:00,3065.7,3064.4,3067.644,3064.136,52656900.0,266897404.0
2005-01-11 14:00:00,3064.1,3056.35,3064.1,3054.44,60768600.0,309876480.0
2005-01-11 14:30:00,3056.96,3062.18,3062.182,3055.007,55382100.0,298976384.0
2005-01-11 15:00:00,3061.42,3069.57,3070.329,3060.956,94649300.0,505758848.0
2005-01-12 10:00:00,3068.23,3058.18,3068.227,3057.009,73204700.0,328208124.0
2005-01-12 10:30:00,3058.09,3061.46,3062.356,3054.11,55479300.0,296472000.0
2005-01-12 11:00:00,3061.35,3052.21,3063.336,3050.753,64357300.0,322531328.0
2005-01-12 11:30:00,3052.84,3048.21,3053.07,3045.34,44766100.0,225805504.0
2005-01-12 13:30:00,3048.57,3045.76,3048.575,3044.466,59272500.0,276201474.0
2005-01-12 14:00:00,3046.19,3049.93,3053.444,3045.026,75966300.0,353947648.0
2005-01-12 14:30:00,3049.9,3054.55,3054.555,3048.276,75866200.0,357835904.0
2005-01-12 15:00:00,3054.05,3064.34,3066.63,3052.312,117284800.0,591547662.0
2005-01-13 10:00:00,3062.15,3059.6,3063.205,3055.239,79951700.0,416511580.0
2005-01-13 10:30:00,3059.05,3063.87,3064.771,3055.799,86299800.0,471687262.0
2005-01-13 11:00:00,3063.79,3064.6,3066.258,3062.512,75463900.0,419327680.0
2005-01-13 11:30:00,3064.92,3073.31,3074.179,3063.869,64728300.0,334047488.0
2005-01-13 13:30:00,3074.63,3081.06,3081.064,3074.629,68071900.0,426317058.0
2005-01-13 14:00:00,3079.95,3068.39,3081.87,3067.179,87298000.0,486367110.0
2005-01-13 14:30:00,3068.44,3074.42,3077.015,3068.319,62676700.0,344365056.0
2005-01-13 15:00:00,3073.92,3074.36,3075.404,3071.109,107573100.0,587232266.0
2005-01-14 10:00:00,3067.3,3080.79,3081.236,3061.214,62537500.0,329949503.0
2005-01-14 10:30:00,3081.35,3096.45,3105.581,3079.978,93802700.0,462298044.0
2005-01-14 11:00:00,3096.84,3086.57,3096.892,3086.569,81058500.0,401099902.0
2005-01-14 11:30:00,3086.59,3082.03,3086.587,3082.027,50706800.0,288113536.0
2005-01-14 13:30:00,3083.34,3081.43,3085.965,3080.965,47076800.0,257191808.0
2005-01-14 14:00:00,3080.76,3077.21,3080.759,3071.982,60873500.0,301197568.0
2005-01-14 14:30:00,3077.26,3062.49,3078.31,3061.874,73373600.0,375731070.0
2005-01-14 15:00:00,3062.41,3055.52,3064.402,3052.176,123918100.0,662277372.0
2005-01-17 10:00:00,3034.49,3035.57,3035.973,3003.287,166255700.0,706812564.0
2005-01-17 10:30:00,3035.94,3022.93,3036.593,3022.666,73240500.0,369162688.0
2005-01-17 11:00:00,3023.22,3016.42,3025.542,3009.119,89782100.0,445843968.0
2005-01-17 11:30:00,3016.0,3001.93,3016.002,3001.725,79023400.0,362302336.0
2005-01-17 13:30:00,3001.86,3002.91,3005.515,2999.191,79603100.0,388035842.0
2005-01-17 14:00:00,3002.89,3006.86,3012.119,3002.557,60311300.0,306440448.0
2005-01-17 14:30:00,3006.96,2989.44,3006.961,2989.437,77310400.0,381190656.0
2005-01-17 15:00:00,2989.06,2999.02,2999.49,2988.163,109783100.0,545577984.0
2005-01-18 10:00:00,3000.6,2999.41,3014.575,2998.451,90450000.0,445873600.0
2005-01-18 10:30:00,2998.31,3005.05,3007.58,2994.216,76289000.0,380696068.0
2005-01-18 11:00:00,3005.12,3001.95,3006.39,3001.42,57133600.0,300533056.0
2005-01-18 11:30:00,3001.85,3003.48,3004.678,3000.89,48491600.0,230099200.0
2005-01-18 13:30:00,3003.92,2997.14,3004.172,2995.76,54870000.0,274358914.0
2005-01-18 14:00:00,2995.74,2990.76,2995.842,2990.679,77625700.0,370293376.0
2005-01-18 14:30:00,2990.84,2998.81,2998.811,2985.698,108909200.0,490418444.0
2005-01-18 15:00:00,3000.47,3022.41,3023.65,3000.475,161736800.0,822722808.0
2005-01-19 10:00:00,3022.15,3017.52,3022.805,3008.925,98224300.0,466242460.0
2005-01-19 10:30:00,3018.14,3013.59,3020.351,3009.905,73972800.0,363068512.0
2005-01-19 11:00:00,3014.0,3006.27,3014.439,3004.881,74512500.0,368038402.0
2005-01-19 11:30:00,3007.08,3015.74,3017.069,3006.202,66442500.0,302415360.0
2005-01-19 13:30:00,3015.92,3009.0,3015.924,3008.64,49237400.0,237451646.0
2005-01-19 14:00:00,3008.81,3011.53,3015.371,3005.992,64614900.0,311764608.0
2005-01-19 14:30:00,3010.71,3005.98,3012.111,3005.756,78080500.0,364275968.0
2005-01-19 15:00:00,3006.26,3001.24,3006.624,2997.961,112108800.0,579106310.0
2005-01-20 10:00:00,2989.73,2984.31,2989.732,2966.689,87108300.0,399966792.0
2005-01-20 10:30:00,2984.98,2965.74,2987.609,2963.522,95058100.0,478774322.0
2005-01-20 11:00:00,2966.04,2967.96,2970.855,2956.533,107711700.0,566377350.0
2005-01-20 11:30:00,2969.3,2978.4,2984.368,2968.329,68930500.0,372463108.0
2005-01-20 13:30:00,2978.51,2973.68,2979.348,2970.468,54586200.0,290128004.0
2005-01-20 14:00:00,2973.66,2968.59,2977.264,2967.106,71294900.0,358587264.0
2005-01-20 14:30:00,2968.8,2956.18,2969.074,2956.136,97745900.0,475803900.0
2005-01-20 15:00:00,2956.44,2969.12,2970.73,2956.441,128246200.0,636680202.0
2005-01-21 10:00:00,2962.15,2982.4,2984.614,2959.669,80638500.0,398327491.0
2005-01-21 10:30:00,2981.88,2969.57,2982.539,2969.154,74161500.0,383462976.0
2005-01-21 11:00:00,2968.38,2951.06,2970.131,2951.015,119288200.0,657729530.0
2005-01-21 11:30:00,2950.45,2963.79,2963.793,2936.367,129737100.0,672429426.0
2005-01-21 13:30:00,2965.7,3010.81,3012.989,2965.705,124574200.0,601282668.0
2005-01-21 14:00:00,3011.12,3046.02,3063.361,3001.257,186869900.0,898542850.0
2005-01-21 14:30:00,3045.95,3048.57,3061.355,3041.746,134319200.0,680609016.0
2005-01-21 15:00:00,3048.28,3055.81,3055.82,3040.169,169749000.0,860494090.0
2005-01-24 10:00:00,3114.3,3088.38,3128.696,3075.836,309004100.0,1522565040.0
2005-01-24 10:30:00,3088.63,3080.66,3090.922,3077.882,152765000.0,754097280.0
2005-01-24 11:00:00,3080.87,3103.54,3103.73,3080.09,111793600.0,589925120.0
2005-01-24 11:30:00,3103.72,3101.19,3103.86,3097.752,99007200.0,545741822.0
2005-01-24 13:30:00,3101.28,3109.7,3109.922,3098.709,84522100.0,437385222.0
2005-01-24 14:00:00,3110.71,3103.89,3114.047,3101.755,109468800.0,554111740.0
2005-01-24 14:30:00,3103.89,3106.9,3106.899,3098.932,90268800.0,466027520.0
2005-01-24 15:00:00,3106.8,3111.4,3114.193,3106.73,182154700.0,952952816.0
2005-01-25 10:00:00,3105.48,3089.22,3105.482,3079.689,122775700.0,619742278.0
2005-01-25 10:30:00,3089.57,3088.43,3092.8,3083.74,97546400.0,496849732.0
2005-01-25 11:00:00,3088.55,3103.76,3103.756,3083.802,91277000.0,577966474.0
2005-01-25 11:30:00,3103.69,3133.51,3135.206,3103.693,93453400.0,569841410.0
2005-01-25 13:30:00,3133.35,3131.0,3133.916,3128.279,89294600.0,551337982.0
2005-01-25 14:00:00,3131.14,3127.78,3136.844,3127.033,95794500.0,542988798.0
2005-01-25 14:30:00,3126.94,3124.47,3126.937,3118.296,100454200.0,543554814.0
2005-01-25 15:00:00,3124.51,3141.86,3142.805,3124.302,162841500.0,879960324.0
2005-01-26 10:00:00,3143.45,3141.21,3147.362,3129.64,99188500.0,545142016.0
2005-01-26 10:30:00,3140.52,3134.21,3140.776,3130.835,80541400.0,434147202.0
2005-01-26 11:00:00,3135.19,3145.49,3150.222,3135.193,90227100.0,490273160.0
2005-01-26 11:30:00,3145.59,3142.72,3146.517,3136.956,70678100.0,377176576.0
2005-01-26 13:30:00,3142.95,3134.04,3142.946,3133.968,67107600.0,351180286.0
2005-01-26 14:00:00,3133.68,3131.8,3134.151,3129.766,69027500.0,350678012.0
2005-01-26 14:30:00,3132.74,3120.68,3132.743,3117.268,94301300.0,456401666.0
2005-01-26 15:00:00,3121.8,3122.62,3127.32,3119.673,113827200.0,598542844.0
2005-01-27 10:00:00,3111.84,3101.56,3111.835,3098.707,75201900.0,400743747.0
2005-01-27 10:30:00,3101.74,3102.63,3108.349,3101.087,64857500.0,338757504.0
2005-01-27 11:00:00,3102.98,3092.94,3103.054,3092.937,82507900.0,438613570.0
2005-01-27 11:30:00,3093.13,3086.02,3093.129,3085.265,71113600.0,373837824.0
2005-01-27 13:30:00,3086.2,3076.26,3086.202,3075.209,76755600.0,393648510.0
2005-01-27 14:00:00,3076.27,3081.74,3082.886,3075.944,59096300.0,301241728.0
2005-01-27 14:30:00,3082.25,3080.55,3085.775,3078.364,67610000.0,336887296.0
2005-01-27 15:00:00,3080.51,3070.58,3084.566,3068.365,133259400.0,695081728.0
2005-01-28 10:00:00,3057.25,3071.83,3075.133,3054.371,53415800.0,274636928.0
2005-01-28 10:30:00,3071.25,3062.47,3072.115,3062.467,64148700.0,332165760.0
2005-01-28 11:00:00,3064.64,3066.82,3067.827,3059.683,87991000.0,409722626.0
2005-01-28 11:30:00,3067.18,3058.97,3068.159,3058.969,77594700.0,349756540.0
2005-01-28 13:30:00,3058.98,3071.62,3072.778,3057.409,69269600.0,315318654.0
2005-01-28 14:00:00,3071.19,3060.4,3071.332,3060.195,68628100.0,330792320.0
2005-01-28 14:30:00,3060.48,3055.278,3065.777,3053.039,85805000.0,412911478.0
2005-01-28 15:00:00,3055.96,3065.61,3065.79,3053.916,108543700.0,536448530.0
2005-01-31 10:00:00,3058.07,3041.1,3058.068,3041.098,96531000.0,427259999.0
2005-01-31 10:30:00,3040.87,3052.13,3052.127,3033.325,91811500.0,419346656.0
2005-01-31 11:00:00,3052.66,3055.5,3066.774,3052.663,82509300.0,359646528.0
2005-01-31 11:30:00,3055.16,3051.52,3055.286,3048.366,64132300.0,287369600.0
2005-01-31 13:30:00,3051.44,3039.0,3051.439,3036.228,77982400.0,331594624.0
2005-01-31 14:00:00,3039.32,3050.27,3050.473,3038.991,64134000.0,311309824.0
2005-01-31 14:30:00,3050.7,3044.55,3051.648,3041.322,70824400.0,333714304.0
2005-01-31 15:00:00,3045.44,3045.48,3047.602,3039.468,111639500.0,525147130.0
2005-02-01 10:00:00,3045.11,3057.54,3063.971,3042.73,91950300.0,369567810.0
2005-02-01 10:30:00,3056.84,3075.87,3075.869,3053.228,82819500.0,358416512.0
2005-02-01 11:00:00,3075.89,3079.74,3080.929,3072.104,77271400.0,377364288.0
2005-02-01 11:30:00,3079.51,3086.28,3091.407,3079.328,72890600.0,354767490.0
2005-02-01 13:30:00,3085.88,3080.69,3089.125,3080.51,63643400.0,332555396.0
2005-02-01 14:00:00,3079.11,3071.97,3079.263,3069.683,78443900.0,365932290.0
2005-02-01 14:30:00,3072.57,3061.84,3074.416,3056.559,110280100.0,485828348.0
2005-02-01 15:00:00,3062.84,3066.23,3066.571,3057.755,119940900.0,568012544.0
2005-02-02 10:00:00,3070.98,3087.05,3094.336,3070.984,88075000.0,390861532.0
2005-02-02 10:30:00,3087.04,3139.15,3139.147,3086.346,154755000.0,740931104.0
2005-02-02 11:00:00,3140.23,3121.72,3147.694,3121.724,135880400.0,696064658.0
2005-02-02 11:30:00,3121.47,3135.86,3136.472,3120.495,83522600.0,403875714.0
2005-02-02 13:30:00,3139.53,3166.53,3169.251,3139.22,167703200.0,857305362.0
2005-02-02 14:00:00,3164.95,3170.0,3170.0,3154.887,126272800.0,625212932.0
2005-02-02 14:30:00,3169.99,3207.26,3211.057,3169.342,248505300.0,1280601122.0
2005-02-02 15:00:00,3207.75,3221.21,3221.532,3202.314,261441800.0,1327280602.0
2005-02-03 10:00:00,3224.86,3209.53,3224.86,3186.145,228490000.0,1109777140.0
2005-02-03 10:30:00,3209.98,3244.64,3249.305,3209.981,221827300.0,1115739412.0
2005-02-03 11:00:00,3244.46,3217.98,3246.756,3210.832,187659700.0,945143564.0
2005-02-03 11:30:00,3217.76,3211.63,3220.314,3200.935,108845200.0,557192706.0
2005-02-03 13:30:00,3210.52,3204.48,3211.042,3201.383,78816200.0,404820742.0
2005-02-03 14:00:00,3204.97,3225.79,3227.756,3204.969,103367200.0,529760256.0
2005-02-03 14:30:00,3224.95,3207.86,3224.95,3204.392,123758800.0,632699908.0
2005-02-03 15:00:00,3207.84,3196.55,3211.173,3195.907,168024300.0,883884522.0
2005-02-04 10:00:00,3192.5,3193.01,3207.604,3187.534,80806800.0,393411260.0
2005-02-04 10:30:00,3193.19,3191.91,3193.439,3184.161,72531900.0,350853440.0
2005-02-04 11:00:00,3191.11,3212.02,3212.016,3191.106,84543000.0,421871484.0
2005-02-04 11:30:00,3211.2,3211.55,3212.933,3207.659,68133500.0,358795776.0
2005-02-04 13:30:00,3213.49,3230.49,3234.906,3213.486,95062300.0,504267142.0
2005-02-04 14:00:00,3229.54,3261.09,3262.154,3228.09,185433900.0,921658376.0
2005-02-04 14:30:00,3260.98,3279.53,3282.987,3253.589,206439900.0,1017895930.0
2005-02-04 15:00:00,3278.31,3266.01,3279.028,3261.118,242569300.0,1196740864.0
2005-02-16 10:00:00,3285.82,3284.17,3294.169,3266.284,161922100.0,776760758.0
2005-02-16 10:30:00,3283.99,3292.28,3314.285,3283.985,157810200.0,769217076.0
2005-02-16 11:00:00,3292.43,3291.35,3294.843,3287.175,83393200.0,396733696.0
2005-02-16 11:30:00,3291.25,3301.62,3301.777,3291.2,80360600.0,393655808.0
2005-02-16 13:30:00,3301.9,3309.86,3312.048,3299.177,96657900.0,463223304.0
2005-02-16 14:00:00,3309.03,3304.99,3315.207,3302.836,110553500.0,540302858.0
2005-02-16 14:30:00,3304.59,3299.13,3306.524,3295.207,104874000.0,519097086.0
2005-02-16 15:00:00,3299.22,3283.88,3299.395,3283.88,149718700.0,731911174.0
2005-02-17 10:00:00,3291.78,3258.09,3291.781,3256.528,113056300.0,520005894.0
2005-02-17 10:30:00,3257.78,3271.89,3271.89,3257.777,100449100.0,503828798.0
2005-02-17 11:00:00,3272.83,3257.07,3274.433,3257.071,79419900.0,410607420.0
2005-02-17 11:30:00,3257.14,3256.84,3262.127,3255.206,69577300.0,362024832.0
2005-02-17 13:30:00,3256.01,3243.97,3256.209,3240.943,69800300.0,365208316.0
2005-02-17 14:00:00,3245.1,3242.14,3245.104,3236.772,79675200.0,374035200.0
2005-02-17 14:30:00,3242.19,3257.61,3265.768,3241.111,116481500.0,574269704.0
2005-02-17 15:00:00,3256.56,3264.34,3264.49,3253.466,132817900.0,678174972.0
2005-02-18 10:00:00,3263.55,3259.42,3268.835,3258.871,82827800.0,390431679.0
2005-02-18 10:30:00,3260.23,3269.82,3269.824,3255.112,80688400.0,384900800.0
2005-02-18 11:00:00,3271.17,3262.01,3271.46,3260.968,77558600.0,361184384.0
2005-02-18 11:30:00,3262.34,3254.56,3262.692,3253.724,70310200.0,311865728.0
2005-02-18 13:30:00,3253.38,3243.36,3253.792,3243.352,70111500.0,326211716.0
2005-02-18 14:00:00,3242.94,3244.99,3246.012,3242.093,72716300.0,353030016.0
2005-02-18 14:30:00,3244.64,3236.86,3246.718,3232.299,99052300.0,480078206.0
2005-02-18 15:00:00,3236.47,3233.57,3236.761,3231.468,127573200.0,616723718.0
2005-02-21 10:00:00,3231.26,3245.94,3245.938,3231.26,88583900.0,413748898.0
2005-02-21 10:30:00,3247.05,3246.34,3255.734,3245.971,86269800.0,436383264.0
2005-02-21 11:00:00,3245.01,3258.14,3258.144,3244.197,70572000.0,366731328.0
2005-02-21 11:30:00,3258.15,3291.04,3291.826,3257.486,113696600.0,587269756.0
2005-02-21 13:30:00,3292.6,3287.18,3297.023,3285.03,97199700.0,487981178.0
2005-02-21 14:00:00,3286.83,3288.22,3297.767,3286.832,118814600.0,544616450.0
2005-02-21 14:30:00,3289.28,3288.44,3289.28,3281.113,88588200.0,442110464.0
2005-02-21 15:00:00,3288.52,3298.47,3299.1,3285.765,147649000.0,782745586.0
2005-02-22 10:00:00,3303.9,3327.04,3331.849,3299.031,214245400.0,977780112.0
2005-02-22 10:30:00,3327.56,3333.39,3339.605,3326.53,176203000.0,959266172.0
2005-02-22 11:00:00,3332.93,3322.64,3334.409,3314.039,155682200.0,733981164.0
2005-02-22 11:30:00,3322.62,3343.76,3343.756,3322.57,158861500.0,782202108.0
2005-02-22 13:30:00,3348.05,3354.23,3356.215,3348.048,201016500.0,1035606000.0
2005-02-22 14:00:00,3354.24,3371.56,3378.497,3353.454,237938400.0,1167769610.0
2005-02-22 14:30:00,3370.82,3376.78,3379.561,3366.757,200830300.0,1041266184.0
2005-02-22 15:00:00,3376.92,3382.98,3386.491,3375.917,277690300.0,1424718324.0
2005-02-23 10:00:00,3380.88,3388.77,3391.664,3361.212,301493300.0,1475680644.0
2005-02-23 10:30:00,3387.69,3392.16,3392.707,3378.212,189014600.0,968087924.0
2005-02-23 11:00:00,3392.11,3388.15,3402.715,3388.145,211168800.0,1063025154.0
2005-02-23 11:30:00,3387.82,3371.63,3388.909,3371.631,162187900.0,827717878.0
2005-02-23 13:30:00,3368.36,3372.56,3372.561,3365.573,134443200.0,691900422.0
2005-02-23 14:00:00,3373.62,3379.43,3379.427,3366.304,138525700.0,791933950.0
2005-02-23 14:30:00,3380.7,3399.5,3400.973,3380.7,220018400.0,1194267644.0
2005-02-23 15:00:00,3399.24,3383.06,3399.661,3381.821,256200300.0,1358459362.0
2005-02-24 10:00:00,3382.48,3367.71,3382.484,3355.646,210631900.0,1154726514.0
2005-02-24 10:30:00,3368.62,3364.45,3374.213,3363.251,170932700.0,924988528.0
2005-02-24 11:00:00,3362.94,3352.09,3364.558,3348.819,149920000.0,809191662.0
2005-02-24 11:30:00,3352.15,3343.63,3354.57,3339.859,135609600.0,747609094.0
2005-02-24 13:30:00,3343.67,3347.02,3349.747,3342.592,102620500.0,519137792.0
2005-02-24 14:00:00,3347.79,3363.09,3369.064,3347.728,140275500.0,707414016.0
2005-02-24 14:30:00,3363.32,3360.01,3363.318,3357.659,114875200.0,596755466.0
2005-02-24 15:00:00,3360.22,3379.49,3381.4,3360.222,236541700.0,1208045052.0
2005-02-25 10:00:00,3379.4,3396.1,3401.092,3377.204,187420200.0,948783740.0
2005-02-25 10:30:00,3395.55,3394.94,3398.197,3391.788,147728000.0,802635396.0
2005-02-25 11:00:00,3395.09,3410.8,3413.091,3394.548,174608000.0,963844624.0
2005-02-25 11:30:00,3410.81,3420.63,3420.784,3410.712,188282000.0,987419634.0
2005-02-25 13:30:00,3423.05,3417.18,3431.81,3416.409,211523200.0,1142917412.0
2005-02-25 14:00:00,3416.52,3408.0,3416.75,3399.289,186293800.0,994918934.0
2005-02-25 14:30:00,3407.2,3406.78,3410.746,3405.583,166775000.0,924234742.0
2005-02-25 15:00:00,3406.61,3385.44,3407.019,3383.479,277315100.0,1433957898.0
2005-02-28 10:00:00,3383.59,3386.93,3395.631,3376.568,176497100.0,951761864.0
2005-02-28 10:30:00,3386.41,3373.41,3390.39,3369.543,148550400.0,793590974.0
2005-02-28 11:00:00,3373.35,3388.17,3389.135,3373.173,149250800.0,778375298.0
2005-02-28 11:30:00,3387.6,3388.22,3392.581,3387.234,101452100.0,535985668.0
2005-02-28 13:30:00,3388.77,3385.31,3388.771,3380.137,114181800.0,596662784.0
2005-02-28 14:00:00,3384.87,3372.06,3388.282,3372.059,135672800.0,733699324.0
2005-02-28 14:30:00,3372.16,3367.98,3373.665,3365.794,148650300.0,799074826.0
2005-02-28 15:00:00,3367.63,3376.32,3378.26,3361.432,218254500.0,1165806624.0
2005-03-01 10:00:00,3373.67,3368.76,3380.672,3368.761,174130700.0,911239186.0
2005-03-01 10:30:00,3368.54,3346.36,3368.54,3345.182,141601000.0,740252294.0
2005-03-01 11:00:00,3345.89,3335.76,3350.222,3335.76,131867000.0,692459142.0
2005-03-01 11:30:00,3335.47,3340.45,3341.217,3333.251,116589500.0,593043980.0
2005-03-01 13:30:00,3341.33,3345.89,3345.891,3336.287,109957700.0,550317062.0
2005-03-01 14:00:00,3346.49,3358.34,3358.363,3345.424,136158800.0,680768258.0
2005-03-01 14:30:00,3359.04,3349.35,3361.691,3348.88,136637300.0,692325886.0
2005-03-01 15:00:00,3349.16,3348.45,3349.164,3344.236,198247200.0,985963010.0
2005-03-02 10:00:00,3354.13,3368.83,3370.566,3354.134,185785200.0,892374678.0
2005-03-02 10:30:00,3368.64,3379.19,3389.517,3368.642,161127700.0,829287444.0
2005-03-02 11:00:00,3378.56,3359.22,3378.95,3358.017,133483500.0,734237820.0
2005-03-02 11:30:00,3359.04,3328.72,3359.041,3321.16,144241300.0,781279732.0
2005-03-02 13:30:00,3329.81,3311.77,3329.813,3311.77,127704600.0,704627962.0
2005-03-02 14:00:00,3311.54,3313.01,3317.679,3307.066,137091400.0,718333430.0
2005-03-02 14:30:00,3313.11,3321.43,3326.022,3313.111,113918600.0,598786556.0
2005-03-02 15:00:00,3321.56,3301.76,3321.557,3299.032,238160600.0,1200117236.0
2005-03-03 10:00:00,3297.75,3296.97,3306.137,3291.362,145331300.0,779906322.0
2005-03-03 10:30:00,3297.55,3300.88,3309.988,3297.547,104326800.0,562296708.0
2005-03-03 11:00:00,3300.84,3305.87,3305.87,3291.059,111867300.0,588160520.0
2005-03-03 11:30:00,3306.36,3309.53,3316.001,3306.356,86277700.0,494087804.0
2005-03-03 13:30:00,3309.65,3305.79,3309.694,3305.091,68359400.0,375149568.0
2005-03-03 14:00:00,3305.1,3307.13,3309.601,3304.796,69557500.0,379121920.0
2005-03-03 14:30:00,3307.33,3321.79,3321.786,3307.333,107931400.0,576787206.0
2005-03-03 15:00:00,3321.7,3334.46,3335.542,3321.703,175343000.0,939463416.0
2005-03-04 10:00:00,3335.36,3348.21,3348.541,3334.802,118929000.0,634114618.0
2005-03-04 10:30:00,3348.49,3333.77,3349.072,3333.774,123220200.0,674374320.0
2005-03-04 11:00:00,3332.49,3334.55,3349.736,3332.492,92038800.0,624322558.0
2005-03-04 11:30:00,3334.74,3345.85,3345.851,3334.718,81467100.0,446713856.0
2005-03-04 13:30:00,3346.6,3346.29,3352.332,3346.177,72929900.0,384416766.0
2005-03-04 14:00:00,3346.32,3338.24,3346.319,3335.9,88630800.0,473190658.0
2005-03-04 14:30:00,3338.46,3338.77,3344.791,3337.065,84050200.0,446241024.0
2005-03-04 15:00:00,3339.28,3332.15,3339.322,3327.906,160062100.0,846375646.0
2005-03-07 10:00:00,3340.11,3368.66,3370.253,3340.106,122886300.0,673145338.0
2005-03-07 10:30:00,3368.77,3365.28,3373.843,3364.576,105980100.0,595094134.0
2005-03-07 11:00:00,3364.53,3354.53,3365.903,3351.496,91882300.0,507671936.0
2005-03-07 11:30:00,3355.04,3361.85,3363.429,3355.036,76386900.0,422631680.0
2005-03-07 13:30:00,3363.62,3374.85,3375.789,3360.487,91593600.0,497594108.0
2005-03-07 14:00:00,3375.66,3369.42,3379.662,3369.222,88389800.0,472251648.0
2005-03-07 14:30:00,3369.36,3367.77,3370.621,3360.285,90145300.0,499452926.0
2005-03-07 15:00:00,3367.05,3368.67,3369.12,3364.511,139951600.0,752559356.0
2005-03-08 10:00:00,3394.09,3402.24,3404.08,3383.73,142335100.0,811235330.0
2005-03-08 10:30:00,3402.11,3394.14,3403.788,3392.092,118407600.0,670229116.0
2005-03-08 11:00:00,3394.18,3392.21,3394.448,3388.867,113593300.0,689448316.0
2005-03-08 11:30:00,3392.16,3400.68,3401.461,3391.581,112000400.0,740392956.0
2005-03-08 13:30:00,3403.35,3432.72,3436.067,3403.193,185622000.0,1078701026.0
